장소,별점,리뷰
,4,"오늘은 하늘이 너무 파랗고 구름도 예쁘고 날씨가 맑아서 속초 아님 강원도 어디로라도 떠나고 싶은 날이었음. 저녁을 먹고 들어가게 되서 어디를 갈까하다 그래도 집에서 멀지 않은 곳을 생각하다 보니 차를 갖고 가기에 까다로울 것 같고 어디서 보고 가고싶다에 세이브해뒀었는지는 잘 기억이 나진 않는데 아마도 저렴하면서도 맛이 좋은 일본 우동 가게일 것 같아선 것 같은 여기 야마타니우동이 생각남. 가게가 있는 곳을 네이버지도를 보고 따라가다 보니 행당시장이 있는 메인 도로 어딘가에 위치해 있었고 이 메인도로를 따라 조금 내려가다 보면 아주 어렸었을때 아버지와 여러번 갔었고 엄마랑도 들렀던 비교적 젊으시고 예쁘장하셨던 걸로 기억하는 아주머님이 혼자서 만두피도 밀고 만두도 빚으시고 찌시고 했던 그 당시에 통만두라고 불렀던 찐만두와 물만두가 맛있었던 만두가게가 있었던 곳이어서 몇 십년만에 타임머신을 타고 어린시절로 돌아가는 기분이었고 당연히 없어졌겠지만 혹시나 아직도 있을까 메인도로를 내려가면서 왼편 어딘가에 있었던 가게를 괜히 찾아보게 됨. 가게는 예전 통만두집과 같이 메인 도로를 내려가다 왼편에 위치해 있었는데 처음엔 야마타니 우동이란 간판이 안 보여서 그냥 지나쳤고 네이버 지도를 보니 이미 지나쳤길래 다시 되돌아 가니 야마타니란 이름은 없이 그냥 일본말로 우동이라고만 쓰여 있는 그다지 깔끔하진 않고 약간 바랜 간판의 가게였음. 가게 안으로 들어가니 비교적 아담한데 손님이 제법 차 있었고 닷찌석이 있어 앉으니 닷찌 위에 메뉴가 있어 살펴보니 시원한 우동이 생각나 붓가케 우동이 먹고 싶은데 키오스크 그런 시스템이 아니고 메뉴를 정하면 여점원분께 주문을 하는 방식이어서 여점원분께 제스처로 주문하고 싶다고 어필을 하고 여점원분이 왔을때 붓가케 우동을 주문함. 가게는 오너 사장님이 우동 등 모든 조리를 혼자 하시고 여점원분은 주방에서 보조 및 서빙, 계산을 담당하고 있었고 오너 사장님이 모든 조리를 혼자 담당하시다 보니 진짜 일본에서 보는 것 같이 눈코 뜰새 없이 바쁘셨음. 옆 자리에서 먹고 있던 손님은 우동과 아마도 가라아게로 보이는 걸 먹고 있었는데 난 여기서 우동을 먹고 집으로 들어가는 길에 엔소쿠365에도 들를 예정이어서 우동만 먹을 계획이었는데 그래도 온 김에 맛을 볼까해서 여점원분께 가라아게가 맛있나요라고 물으니 맛있다고 하셔서 닭튀김이라고 쓰여있는 가라아게도 궁금해 추가로 부탁드림. 가게를 둘러보니 물이나 단무지, 기호에 따라 넣어 먹도록 준비된 텐카츠 등은 모두 셀프여서 적당히 덜어 자리로 돌아옴. 오너 사장님께서 혼자서 조리하시다 보니 혼이 나갈 정도로 정신없이 준비하시지만 아무래도 시간이 걸릴 수 밖에 없어 주문하고 20여분이 좀 더 지나 드디어 트레이에 얹혀 나옴. 붓가케 우동 위에 곁들여진 레몬을 짜고 츠유를 부은 후 츠유가 우동면 사이에 잘 적셔지게 한 후 젓가락으로 집어 맛을 보니 일단 우동면은 흔한 일본 우동 전문점의 것보단 살짝 얇은 편이면서 탄력은 있지만 탱탱한 탄력의 사누끼 우동면 같은 정도는 아니고 좀 부드러운 탄력임. 츠유는 단 맛이 별로 안 느껴지는 타입이어선지 레몬즙의 시큼함이 시큼달콤하게 좋게 느껴지기보단 시큼함이 도드라져 레몬즙을 짜 넣지 말걸 하게 됨. 레몬즙이 덜 어울리는 느낌이란거지 붓가케 우동이 별로인 건 아님. 이번엔 가라아게로 시선을 돌리니 노란빛이 도는 튀김옷은 기름이 좀 밴 타입인데 가라아게가 여지껏 우리나라에서 맛 본 것 중에 최고인 아차산역 소바쿠만큼은 아니더라도 거의 비슷하게 볼륨감이 좋으면서 3조각이 나오는데 비교적 커선지 가위로 반으로 잘려져 있음. 한 점을 집어 맛을 보니 순간 뜨거워 입천장이 나감. 물로 좀 식히고 다시 맛을 보니 카레향이 나고 쥬시해서 소바쿠의 것처럼 좋진 않더라도 흔한 우동가게 등에서 보는 가라아게보다 볼륨감이 확실히 좋으면서 맛도 좋은편인데 3조각에 2천원이라니 실화임?이란 말이 절로 나옴. 요즘 이런 좋은 우동가게들을 가끔씩 만날 수 있어 좋음. 전체적으로 우동이나 츠유, 가라아게가 뛰어나게 맛있는 건 아니더라도 흔한 가격만 비싸면서 엉터리인 가게들보단 확실히 나아서 이 근처에 왔을때 일본 우동이 먹고 싶으면 재방문할 것 같은 생각이 든 방문이었어서 맛있다로.."
,4,"주문과 동시에 면을 삶아주신다 들었습니다. 오픈과 동시에 모든 테이블 자리가 찹니다. 메뉴 전반적으로 다시마식초 등 시큼한 맛이 입에 돌아 일본식 우동이라는 느낌이 강했고, 무엇보다 튀김류가 맛있습니다. 우동 한 그릇과 튀김 하나 정도로 조합해서 드시길 추천합니다. (저와 일행 두명 모두 식사를 마치고 기본우동이 가장 맛있었다고 생각했습니다)"
,4,미친 가성비의 우동집 크게 뜨거운/차가운 우동으로 나뉘어있습니다 개인적으로는 차가운 우동 맛이 훨씬 좋았어요 카레우동은 카레맛이 너무 강해서 우동 고유의 느낌을 해치는 기분이라 비추합니다 기본우동 국물이 상당히 진하고 맛있네요 따뜻한 우동 면은 왜인지 살짝 퍼진 느낌이 들더라구요? 쯔유 넣어먹는 우동(이름 까먹음)은 면 탄력이 엄청나서 치아를 밀어내는 것 같아요 종업원분도 친절하시고 가게도 작지만 아늑해서 좋았습니다. 가격이 좋은건 덤이구요
,4,면발이 입안에서 춤을 춘다. 신나는 면의 향연에 덩달아 기분 좋아진다. 보리차도 맛있고 오래된 특유의 분위기도 나쁘지 않다.
,5,야마타니 우동 수제면발이 탱글탱글하니 너무 맛있네요!! 오늘은 가마타마 우동. 새우&고구마. 어묵튀김. 아사이 1병 ㅋㅋ 우동 메뉴는 이름 그대로 가마솥에서 삶은 뜨거운면에 계란을 풀어나와 쯔유와 섞어먹는 온우동입니다. 다른메뉴도 다 먹어보고 싶으네요~♡
,3,동네맛집이라해서 처음으로 먹어봤는데 제 입에는 별루네요 튀김은 어디서나 먹는 맛 가격은 저렴해요
,4,"행당동에 위치한 우동집입니다. 언제 방문해도 만족스러운 식사가 가능합니다. 면을 수타로 뽑아 굉장히 쫄깃하며, 온우동과 냉우동이 3종류씩 준비되어 있습니다. 계절에따라 추가되는 종류도 있어 골라 먹는 재미가 있습니다. 튀김 종류도 우동과 함께 주문이 가능하며 종류가 다양하여 고르는 재미가 있어 만족스럽습니다. 행당동에서 가성비 좋은 식당 중 하나입니다. 바도 있어 혼밥을 즐기거나, 튀김과 함께 홈술 한잔 하기도 좋습니다. 직원분들도 모두 친절합니다. 아쉬운점은 재료가 떨어지면 문을 닫는다는 점입니다."
,5,줄서서 먹는 우동집인데 꽤 가격도 저렴합니당
,5,우동에 대한 고정관념이 깨졌습니다. 우동 면발이 말로는 설명할 수 없습니다. 드셔보셔야 압니다. 차가운거 드셨을때 더욱 큰 감동에 감탄사가 나올겁니다. 면먹다 중간중간 새우튀김 먹으면 윈윈 효과를 맛볼 수 있을겁니다. 다른곳 우동 못 먹을거 같습니다.
,4,정말 오랜만에 이런 우동을 맛보네요. 튀김류 정말 맛있었어요 닭튀김 생강 맛도 살짝나는게 맛있었고. 어묵튀김 처음 먹어보는데 맛이 진한게 좋네요 추천합니다. 카레우동 카레좋아하는 분이면 맛있게 드실듯합니다. 자리가 협소한게 흠이라면 흠이에요. 근데 또 일본식당 느낌나고 좋았네요. 가까운데 였으면 자주갈듯합니다.
한양대학교병원,4,"외래진료가 있어 대중교통 이용. 2호선 한양대역 1번출구로 나가 경사진 도보로 5~10분정도 올라가야한다. 순환버스는 역1번출구에서 100미터전방에 있어 동관,서관,본관으로 이용. 처음 방문하실 때는 곳곳에 안내인들이 많으니 문의하시는 것이 가장 좋다. 아! 오늘도 많은 환자들이 방문하셨네. 그래도 빠르게 또 다른 환자들로 대기실이 채워지는 것을 보면 의료진들의 수고에 감사한 마음이다. 병원에는 안가야 좋지만 혹시라도 가게된다면 스트레스를 덜 받으시게 안내도움을 요청하시길 바란다."
,1,"병원 수납직원,간호사,병동간호사 인성이 독특하신분들이 많으시고 간호사분들이 친절하다 의사쌤들이 친절하다는것은 아마도 그날 그분들이 컨디션이나 기분이 좋아서 환자들에게 잘 대해주는듯하다 젊은 의사쌤들중엔 권위의식이 있는 분도 계시고 병원에서 일한다는 방패막이로 환자한테 막 내뱉는 직원이나 간호사분들도 계시고 늘 다닐때마다 눈치를 봐야해서 최근엔 정신과를 다니며 정신과약이 늘었다 지금까지 다녀본 병원중에서 제일 다니기 싫은 최악의 병원인데 할수없이 다녀야하는 내 신세가 한탄스럽다"
,5,한양대학교병원 교수님들 환자들에게 아주 친절해요.특히는 15층
,4,대다수의 의료진분들이 친절하십니다. 대학병원이라 환자가 늘 많아요. 시스템이 체계적이라. 진료.검사.입퇴원등의 웨이팅이 좀 답답하게 느껴질 수 있지만.. 쾌적한 환경을 위해 노력하는 모습이 보여요
,5,일반5인실 입니다.. 화장실이 병실내에 있고 병실내 티비없고...티비보는곳이 따로 있어요 개인 미니냉장고 있구요 생각보다 병실자리 넓고 간호사님들 친절합니다
,5,주차장 안내가 잘 되어 편리했습니다. 왕십리역 주변으로 셔틀버스도 다녀서 정말 좋아요. 성동구에 살면서 한양대 병원 갈 일은 꼭 생기는데 동네에 대학병원이 있어서 참 다행이고 좋습니다~~
,2,"수차례 입원을 해본 경험으로서는 친절한 병동간호사분들과 검사과분들이 병원을 먹여살린다고 보면 될것 같다. 그나마 간호사 분들도 병동마다 큰 편차를 보인다. 외래에서 젊은 선생님들은 권위의식에서 탈피한것으로 보이지만 나이가 계신 어느 신경외과 선생님은 치료를 해주고 계시는 같은 병원의 교수 이름을 대며 ""@?_%의학과 이런 새x 믿을건 못되고"" 라고 막말을 하시지를 않나 진료시간이 1분이 넘지 않게 환자의 말을 아예 끊고, 약받고 몇 주후에 오라는 식으로 환자가 자신의 상태에 대해서 알릴 수 조차 없게 만들어 버린다. 응급실에서 환자 기록 조회를 할 때, 제증명 기록을 뗄 때 환자의 수술기록이 없다고 해당부위의 치료를 거부하거나 보이지 않는다고, 자기네 병원에서 수술 받은게 맞냐고 되물어 묻는 80년대에도 보지 못한 시스템을 보여준다. 친절, 청결도, 시스템, 편리, 위치 면에서 주변의 건대병원을 도저히 따라 갈 수 없으면 실력이라도 좋던지, 환자를 진심으로 대하던지... 주변에서 한양대에서 입원하고 치료 받는다고 했을 때 다들 의아해하고 말렸는데 지금은 나도 나를 말리면서 다른 병원 알아보고 있다. 참고로... 동일한 검사를 다른 두 과에서 진행했는데 전혀 다른 결과과 나왔다. 먼저 아무 문제가 없다고 했던 과에서는 대증적인치료만 고통만 더했다. 이에 다른과에서 이상하다고 생각해서 그 과 전공의들이 아닌 다른 전문 검사선생님들로 동일한 검사를 다시했는데 전혀 다른 결과가 나와서 수술도 하고 심각한 수준이라 또 수술을 받아야 한다는 진단이 나왔다. 아무 문제가 없다던 과의 교수에게 찿아가 따져묻자 교수는 약 1분여 동안 말 없이 스크린을 스크롤하고 있기에 미안해서 잘 찿아 보려는 거로구나 생각하고 있었는데, ""판독지를 못 찿아서 그러는데 다음에 한번 더 오시겠어요?"""
,5,교수진 및 간호사들의 환자 응대가 지방보다 훨씬 부드럽고 친절하네요
,3,저는 당뇨환자입니다 1형.2형 두가지도 아니고 중간형 속해있어요 일산건강공단 병원 내분비내과 의사진단서 가지고 한양대병원 내분비내과 5층 방문하여 진찰받는데 교수님은 진단서가지고 판단하여 약 처방내려주고있어요 일단 그 병원 방문하면 수혈부터 하여 결과에따라 약 처방해야합니다 특히 당뇨 환자는 그래야 정상적인 치료 가능합니다 타 병원에서 진단서 가져올시점은 약 3개월치 처방받아 먹고 난 뒤거든요 의사분들은 그런것을 무시하고 타 병원 진단서 보고 또 다른 약 처밤하면 치료 효과 나오지 않거든요 항상 타 병원 진단서 가져올때는 필히 수혈부터 하여 약 처방해주어야하는데 하지않았네요 저는 몸무게 71kg 나갑니다 의사님 말씀 밥맛떨어지는 약 처방한다고 하였네요 저는 혼자살고있고 반찬 만드는거 못하거든요 맛나는거 없어요 그냥 먹어요 지금 상태에서 몸무게 늘어나지않고 유지하고있어요 당뇨환자들한테는 필히 타 병원에서 진단서가져오면 수혈하여 결과에따라 약 처방해주셔야합니다 필히 알고있어야합니다 그래서 좋은병원이라고 할수가없네요
,1,환자가족인데 중환자실에 입원한 환자를 방문못하게하다니? 어이없어. 퇴원요청이 환자가족이 결정하는 것 아닌가?퇴원도 환자가족이 자주권없슴. 별 한개두 과분함 이 병원 다시는 안감
,1,"무슨병원이 무슨과어디있는지 원무과 어디인지 전혀 표지판같은게 없어요 올때마다 다른나라인줄. 병원도 대기시간 너무 길고, 예약 많은거 내 잘못도 아닌데 나한테 땍땍거림. 좋은 분도있지만 의료인갑질이 이건가 싶은일도 있음 개빡침"
,1,"뇌진탕으로 기절해서 응급실에 실려갔는데, CT 촬영, Xray 촬영 이후 외상이 없어 바로 퇴원했고, 다음날 예약 잡아준 곳이 성형외과라서... 뭐지?? 골이 흔들렸는데 성형외과지?? 하고 어지럼증을 참으며 성형외과로 진료 받으로 갔더니, 그곳에서 하시는 말... ""여기 왜 오셨어요?"", ""네?? 응급실에서 이쪽으로 진료예약 잡아 주셔서 온건데요..;"", ""아... 아무래도 응급실에서 잘못...."" ㅎㅎㅎㅎㅎ 신경외과로 가라고 해서 갔더니... 신경외과에서는 신경과로 가라하고... ㅎㅎㅎㅎ 당연히 자신의 전문 분야가 아니기에 모른다 할 수 있죠.. 전문 분야가 아니니까요. 그럴 수 있다. 이해하고 넘어가려 해도.. 아픈 사람을 1층 3층 서관 본관 계속 이동시키고 자기 일 아니라고 남몰라라 하고... 한양대 병원 여기가지 마세요. ㅎ 저도 여기 초진만 마무리 하고 다른 곳으로 옮길려고요. ㅎㅎㅎㅎ 진짜.... 여기 진료예약 하고 와도 30분~40분 기다리게 하는 건 기본이고... 환자에 대한 편의고려가 없는 곳이라 보시면 됩니다."
