id	document	label
4243	음식이 전반적으로 간이 쎄요	3
21304	사진엔 없지만 포모도로 리조또도 괜찮았습니다	5
5752	진심 존맛..	5
1312	초벌해서 나오는 고기	5
7509	두 번째 방문입니다	5
3561	둘다 큼직하고 맛있었습니다	4
11536	소머리곰탕을 제대로 하는곳	4
8108	가득 채워 주셨고 다시 술을 달리기 시작	5
15761	-영등포나 동대문의 에베레스트와는 결이 전혀 다른 고급 음식처럼 느껴짐	5
15772	맛 -★★★★ 가격 - soso 분위기 - 중후한 중식당을 연상했다면, 찾을 수 없다	4
2273	지하에 위치하고있는 매장은 분위기가 참 좋습니다	5
11092	초밥.라면추가 먹었어여	5
1680	가격은 5~11만원대	4
17616	생돈카츠가 더 맛났어요.	4
19809	맛집 리뷰를 그리 신뢰하는 편은 아닙니다만…	4
7363	맛도 굿굿 다른 시그니처 메뉴도 다시 한번 도전해 보고 싶다	3
19685	맛은 평범.대접 받은 느낌은 들어요	3
13520	가족들 데려오고싶은곳입니다 담엔 마약김밥을 먹어봐야겠어요ㅎ	4
1142	기본 3-40분은 기다려야 하지만 기다린 보람이 있는 맛집입니다	5
1208	셰프분은 가끔씩 스시 맛이 괜찮으신지 물으시는데 완전 별론데요라고 대답하면 갑분싸일 것 같아 그냥 네 함	2
4254	매장 직원분들이 친절하시고 좋았지만 맛은 딱 가격에 준하는 정도였던 기억.	3
1261	트러플+포테이토 피자 진짜 너어어어무 맛있어요..	5
3598	스피커의 아우라도 인상적임	4
20685	동새이 장영걸려서 본죽 홍게품은죽 13000원짜리 샀는데 생각보다 그냥그랬어용...ㅋㅋ야채죽 전복죽 소고기죽이 제일 맛있는것같아용~ 담번에 또올릴께요	3
5798	가격 대비 맛있고 비주얼도 맛있기 만들었네요	4
16928	저렴하면서 맛집 강추	5
5471	막걸리를 좋아하는 분들께 추천	4
7530	역삼점에서는 연중 안동국시도 함께 판매해서 안동국시와 평양냉면을 함께 먹을 수 있음.	4
14090	일단 크기가 제 손바닥 만하고요 재료도 신선하고 육즙도 적당하고 ~ 먹고나서 속이 더부룩하지 않았다는 것도 인상적이에요	5
17229	모듬과 된장찌개를 주문했는데 개인적으로는 맛있게 먹었지만 청국장냄새와 흡사해서 청국장 못먹는 사람은 비추	5
11180	물컵을 주고 물을 안주고 있음	4
12585	3	5
4190	서울 냉면 맛집 서북면옥 앞에 사는 친구가	4
16858	소규모 디저트 카페인데 소규모로 운영되는 곳인데 젊은 분들이 많이 찾는것 같았다	4
19021	곁들여 나오는 미역국과 밑반찬들도 모두 맛깔난다	4
587	계란이 아주 말랑달콤한 토스트임 빵도 무지하게맛있고 토핑과 계란또한 수준급 약간 달게 느껴지지만 거부감이 들지는 않고 맛있게 느껴짐	5
12	직원분들도 매우 친절하시고 스테이크도 맛있었습니다	5
3514	수제커피 맛집	5
19783	처음에 보리밥(채소 비빔밥) 약간 나오고	5
3215	소고기빼곤 다 무제한인 혜자집이에요😎	5
19460	새우찐만두랑 깐풍육 새우볶음밥 먹었습니다	5
1935	가게앞에 4대 정도 주차 가능합니다	5
2984	저희들이 가장 즐겨 먹는 음식이	5
13027	2호선과 4호선이 만나는 사당역에서 가까워서  좋았어요	4
11231	가격은 일반카페보단 비싸지만 뷰가 좋은 카페들과 비슷합니다	5
9783	대치동 오마카세 전문점	3
13940	오마카세를 예약해서 재방문 했어요	5
1391	그래도 맛있게 먹었습니다	4
11119	한달에 한번은 가야해요ㅠ	5
15758	가성비 훌륭한 밥집이고 회전률도 꽤 빠른집입니다	4
3888	빈대떡 - 녹두전, 사이즈가 살짝 가격대비 작은듯 싶으나 녹두가 많이 들어가서 그런가 고소하고 맛있음	3
4498	기본 플레인은 꼭 먹어야할 베스트, 무화과랑 얼그레이도 맛났음	5
15664	정리가 조금 느린 면이 있지만 괜찮았어요	5
21768	시그니처인 브릭레인이 가장 특색있게 맛있었어요	4
14768	만두 먹고 가라앉을 정도 맛임	3
1204	이국적이고 이색적이고 가격 착함!	3
5505	부산역 앞이에요	4
16221	짱맛	5
13524	이남장 을지로점보다 새로생긴, 보다 넓고(2개층 사용) 깔끔한 이남장	4
19182	다만,,, 여자 화장실이 2군데 있었는데 그 중 1군데는 너무 지저분해서 사용하기 힘들 정도였어요,, 화장실도 한 번씩 체크해주시면 더욱 좋을듯요~~~	3
2046	소스는 쌈장과 비슷한 맛이 나서 처음 먹어보는 음식임에도 불구하고 맛있게 먹었습니다	5
5813	든든하게 속채우기 너무 좋았던 소한마리탕과 설렁탕!	5
3235	외부 2	4
11763	-재방문 의사 있음.	5
21297	계산법이 희안한 곳임	1
20108	너무 맛있어요…	5
2499	사실 공간으로 더 유명하다.	4
1207	방어회가나왔데서 시켰어요 아직더 추워야 기름지게 먹을수있을것같아요 서비스도좋고 음식도맛있어요	4
15507	올레길걷가다 태풍맞아서 들어감	4
12913	두툼하게 썰어서 육즙 가득한 삼겹살을 먹고싶다면 잘 찾아왔다 이곳이다	5
17956	해물맛이 진했으면 좋겠다고 하더라구요	5
2185	밥의 맛을 제대로 느낄 수 있는	5
6372	그만큼 농도가 낮은 커피임에도 불구하고 선명한 노트가 느껴진다는 점이 참 좋았습니다	4
11356	외국인이 많음	4
14162	디저트가 아쉬운부분이 큽니다	4
13428	뭔가 슴슴한 듯한 국물 만이	5
443	나이가 좀 있으셔서 간이 센걸 별로 안좋아한다면 괜찮을지 모르지만.	3
7438	오트라떼 맛있고 단호박케익은 이런류의 디저트 중에 제일 맛있었다.	4
4155	주변에 주차할곳이 없음니다	1
13475	오픈이 늦는것이 조금 흠....	4
14329	다들 좋다고하시네요!!	5
15627	하는 수 없이 급히 망플을 꺼내 다른 비슷한 곳이 있는지 살펴보니 특별히 관심이 있진 않았지만 인기가 있다고 들어 본 에그드랍 강남본점이 근처이길래 차를 갖고 향함	4
10431	랍스터 회정식 진짜 맛있음	5
3739	엄청 실하고 살아있는 쭈꾸미에 미나리도 듬뿍이예요	5
14942	넓은 것 치고 사람이 없던데...	4
314	평냉국물은 ㅋㅋ 고수분들은 좋아 하실까 모르겠네요	5
5128	이어서 사시미가 나오는데 아무 것도 찍지 않고 와사비만 살짝 얹어서 먹으면, 탱글한 식감이 아주 좋습니다	5
6530	탕수육이랑 짜장 해물누릉지탕밥 먹었는데 양도 많도 분위기도 좋습니다	5
12096	뭐 이게 별 게 아닐 수도 있어요	5
11911	이날은 할라피뇨 소스가 추가된 메뉴를 먹어봤는데...그냥 오리지널이 나은 듯하다	4
20101	옛날 감성이 남아 있는 곳의 단점이라면, 테이블이 얼마 없어 기다려야 한다는 것뿐..	5
14191	고기맛도 좋고 씹는맛이 있으면서도 부드러웠습니다	4
15690	주차 불가	4
9871	사장님이 양심적인 카페.^^	5
14441	돈까스 맛이 촉촉한 맛	3
18407	Good korean bbq restaurant	4
9428	분위기도 괜찮고 음식도 전반적으로 맛있어요	5
3772	강추입니다 문앞에 쓰레기통만 치워주면 최고 일 듯	5
3520	다 맛있어요~	5
285	방문시 주의할 점은 식당앞에 줄을 서는 것 보다 빠르게 들어가서 키오스크를 이용해 메뉴 주문을 해야한다	4
9076	건강에 좋은 고급음식을 먹는 기분?	5
19677	간장도 막 짜고 그렇기만한거 아니고	5
3988	엄마 냉동새우가 더 크다.	3
5597	비주얼이 대단하죠 ...	4
16577	깔끔하고 넓은 식당	4
9164	6️⃣ 메실차	5
14679	다만 두 분이서 조리부터 서빙까지 하다보니 약간 느린듯 하지만 친절하심	5
13526	첫손님	4
8787	좀 썰렁한분위기네요.	4
5855	고기가 맛있네요	5
2518	맛은 명륜진사보다 낫다고 느낌.	4
19649	모두 만족입니다^^	5
10006	완전 다 남았고 (양이 많았음) 테이크아웃해서 집에와따	4
21511	일단 직원분들이 너무도 친절하시고 서비스가 좋습니다	5
14720	글쎄~ 그냥 국물있는 국밥 먹을 것 같음.	3
7589	(주변 공영주차장 또는 대중교통 이용 추천)	4
17044	가격은 3.7에서 4.5로 올랐다	5
16504	잘먹었습니다	5
3205	곱창 전문집이다	4
9063	무척 친절해요	5
4300	값은 크리스피나 던킨에 비해 터무니없이 비싸고, 그에 비해 인상적인 맛은 하나도 없었음	2
6752	해산물 좋아하는 사람이 점심먹기에 최적인 장소	4
21394	다른곳과 같이 다양한 메뉴는 없으나 잠간 대화의 장소는 좋을것이라 생각합니다	3
16601	핫한 소바전문점이라해서 갔는데 소바가 제 입맛엔 안맞았어요	3
1012	순살이 생겨서 기쁨.	5
641	만두전골 2인분과 녹두전으로 시켰는데 전골양이 많아 전은 포장해왔어요	5
2913	설탕을 불에 그을린 맛을 살짝 입혀 입체적인 맛이 난다	5
2144	다른 고깃집들과 달리 고기부터가 신선하고 질이 좋은게 느껴집니다	5
3086	메인 매뉴인 마초갈비 14000원	3
17653	다만 아무래도 위치가 높다보니 오르기 조금 힘들었던.	4
7294	​	4
19672	도넛 자체는 다른 브랜드 도넛에 비해 그렇게 맛있는지 잘 모르겠습니다	3
16942	자색고구마라떼 주문했는데	3
7237	송파구 꼬치 최강자임.	5
6907	안파는걸 우리에게 먹으라고  내오셨나요	1
3494	사이드로 가라아게도 주문했습니다	5
1059	특징은 싸고 맛있어요.	5
15593	여기는 루키지만 벌써 일대에서 가장 괜찮은 갈비탕과 냉면집으로 자리매김	5
6878	나름 트여있는 장소에 야장도 있어서 선호하는 장소다	4
19691	꼼장어.닭발.쭈꾸미세트 강추	4
16540	모듬회 세트 37000원	5
6065	웨이팅이 상당한 식당이기 때문에 각오해서 일찍 가시길 바란다	4
21346	everything is very delicious and portions are big	5
19821	소스에 분명 향이 있는것 같은데 순간 스쳐지나가서 느끼기 힘들었어요	3
19732	대게를 다 먹고 볶음밥과 라면까지 먹었습니다	5
10541	Also offer the monthly package for those who stay for the long time	5
3857	미나리도 주문해야하지만 리필이 되고 가격도 합리적이라 좋다	5
1186	고기양도 많고 고기질도 좋습니다	4
12259	짬뽕 양이 적음.	1
12861	양도 푸짐하고 가격도 괜찮아요	4
8187	유명한 복성루 다녀왔어요	5
7864	특히 닭고기가 탱글탱글 신선해서 저희들을 만족시켰고 이곳에 자주 와서 모든 매뉴들을 다 먹어 보기로 결정하게 되었습니다	5
9325	부리또볼이 먹기에도 편합니다	4
1233	커피맛도 좋구요~^^	5
16462	그냥 처음이자 마지막방문이 될듯ㅎ	3
7139	음식은 간결해서 오히려 좋았던거같습니다	3
3413	해장에 딱 좋은, 먹자마자 와 너무 맛있어!!!!하고 감탄 연발했어요	4
1175	가격대비 맛은 평범한 편입니다.	3
12887	일하시는 분들이 다 젊은 분이네요	5
2056	메뉴도 다양하네요.	4
21045	창고43 강남역, 역시 고기 맛은 좋다	4
16770	든든한 한끼	5
14288	냉방이 너무 잘 되어 약간 추웠고 가격이 조금 높아 평소엔 가기 힘듬.	5
8948	오랜 경험으로 맛집으로서 특히 어르신들이 즐겨찾는다	4
15447	그런데 음식이 너무 빨리나와서 식사시간이 빨라지는 느낌이에요	5
9546	같이 주는 국은 깔끔하고 간이 잘되있음	5
5504	고기는 양념이 진하지 않지만 맛은 깊고 좋아요 아주 만족 합니다 주차는 공업탑 쪽 공영이나 다른 곳에 주차하고 오시는 게 좋겠습니다 주말은 웨이팅이 더 있네요	5
14655	반찬으로 주는 상추무침이랑 꼼장어 소금구이의 조합이 너무 좋아서 잊을 수 없음.	5
2637	호캉스 좋네요	5
20584	평촌 역에서 가까워서 대중교통을 편하게 이용할 수 있으며 주변에 식당가와 멀티플렉스, 이마트까지 있으니 참고하시기 바랍니다.	3
1041	인테리어 훌륭,음식도 맛있는 곳	5
16755	연말 점심, 캐치테이블 통해서 예약 방문	4
11125	밑에 깔린 누룽지가 맛있네요 리조또도 좋았어요	4
15220	분위기도 좋고 치킨이 매콤하고 맛있어요	5
7124	강남에 유일한 맘스터치	5
12095	(식기류, 물, 물컵, 반찬, 고기를 추가로 드실 땐 식당 앞 고기파는 냉장고에서 고기 꺼내오셔서 드시는 시스템입니다)	4
15455	그래도 먹을만은 합니다	3
12781	참고로 34명 예약,	3
16819	음료도 적당합니다.	3
10851	사장님 친절한건 물론이고 맛없는 메뉴가 하나도 없네요	5
10311	오코노미야끼 먹고싶어서 일부러 건대까지 찾아 갔는데 -	5
4584	직원분들은 진짜 친절했음	3
21707	재방문 했습니다	4
17915	후라이드가 가장 맛있음	3
5084	2022 한국소비자 평가 이탈리아 음식 부분에 우수상을 수상한 집이었다	4
1028	음...너무 좁아요 커피는 안 마셨지만 초코쉐이크 맛 당근케이크 맛 복층이라 위에는 더워요....	3
17216	곳곳에 아기자기 포토존들이 숨어있어요	5
19743	광진구 내 최고의 국밥집입니다	5
7502	비주얼 좋다	4
19401	꽤 본격적입니다	5
11902	여기는 전주식 콩나물 국밥을 토렴하는 전주남부시장 방식과 끓어서 나오는 방식 2가지 모두 제공하고 있어요	4
18770	독립된공간.음식에대한 설명을 포함한 친절한 서비스와  신선한 회.	5
1898	시저샐러드는 치즈를 직접 갈아서 주셔서 맛남	2
14908	라우겐 크로와상은 약간 짭쪼르한 맛이 나고 기본적인 크로와상 보다는 프레첼 반죽과 비슷한 모양이며 맛도 비슷하다고 보심 됩니다	4
9392	같은 음료인가 받으면서 눈으로 비교했는데, 맛이 하나는 맹물맛, 하나는 먹던맛 섞어 나누기~~	5
4482	커피는 좀 연하고 산미가 있어 제 취향은 아니었어요	4
7941	후이 생카로 다녀왔음	4
18774	Mas vim do canal no YouTube	5
4298	이런 단점만 나열한듯.	3
10830	일요일 점심 가족모임으로 다녀온 곳	5
18977	약하게 기본간이 되어 있으며 특으로 주문 시 내장 양이 상당하다	5
3698	머릿고기는 좋은데 거기에 왜 돼지 곱창을?	2
16269	좋긴 함	5
12300	저녁시간에 상당히 손님이 많아 다소 시끄럽지만 고기의 질은 충분히 이러한것을 커버하기에 부족함이 없습니나.	4
21289	볶음밥 쌀이 일반적이진 않지만 맛있었어요	5
1016	가격이 저렴하다 보니 안주 삼아 한 잔 하는 사람들이 많아 북적댐	3
7765	아무래도 기름진 음식이 많다 보니 붐비는 시간대에 가서 바로 나온 음식을 드시길 추천합니다	5
16881	주문 후 기다리면서도 조마조마하다	3
9337	파이구판에 국물이 없는게 아쉬웠어요	4
